unom,T1 < min,P1 <= 0,Сильная течь в системе отопления,Протечка труб в подъезде,Течь в системе отопления,T1 > max,P2 <= 0,Температура в квартире ниже нормативной,Отсутствие отопления в доме,Температура в помещении общего пользования ниже нормативной,Аварийная протечка труб в подъезде,Крупные пожары,ID ODS,№ ОДС,ods_adress,ID УУ,Адрес,Округ,Группа,Потребитель (или УК),ЦТП,Объём поданого теплоносителя в систему ЦО,Объём обратного теплоносителя из системы ЦО,Температура подачи,Температура обратки,Наработка часов счётчика,Проект,Количество этажей,Количество подъездов,Количество квартир,Общая площадь,Общая площадь жилых помещений,Общая площадь нежилых помещений,Материалы стен,Признак аварийности здания ,Количество пассажирских лифтов,Количество грузопассажирских лифтов,Материалы кровли по БТИ,Типы жилищного фонда,Статусы МКД
8465,0,0,0,0,0,1,0,1,0,0,0,0,143494819.0,ОДС №10-Преображенское,"город Москва, Знаменская улица, дом 23",182991291.0,"Знаменская ул., д. 21",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПРЕОБРАЖЕНСКОЕ""",04-01-0608/070,148.64979460093895,0.0,82.55979938497651,44.9394544084507,23.088602417840374,П-29,9.0,6.0,215.0,9434.9,9417.8,632.1304779315749,кирпичные,нет,6.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8466,1,0,0,0,0,1,0,1,0,0,0,0,143494819.0,ОДС №10-Преображенское,"город Москва, Знаменская улица, дом 23",785491268.0,"Знаменская ул., д. 35",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПРЕОБРАЖЕНСКОЕ""",04-01-0608/006,145.25260416431922,0.0,83.29036583098592,53.53128549295775,23.99830706103286,I-511,5.0,6.0,119.0,5005.0,5005.0,0.0,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8467,0,0,0,0,0,1,0,1,0,0,0,0,143494819.0,ОДС №10-Преображенское,"город Москва, Знаменская улица, дом 23",785491295.0,"Знаменская ул., д. 37",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПРЕОБРАЖЕНСКОЕ""",04-01-0608/006,135.0512855774648,0.0,84.12363242723004,52.66724201408451,23.10580115023474,I-511,5.0,6.0,119.0,4934.3,4934.3,0.0,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8468,0,0,0,0,0,1,0,1,0,0,0,0,143494765.0,ОДС №0-Преображенское,"город Москва, Халтуринская улица, дом 13",169097298.0,"Знаменская ул., д. 38, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПРЕОБРАЖЕНСКОЕ""",04-01-0608/054,210.4487327605634,0.0,87.2657948826291,52.60689446948357,23.99570060093897,П-68,12.0,2.0,214.0,8861.8,8847.6,632.1304779315749,легкобетонные блоки,нет,2.0,2.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8469,0,0,0,0,0,1,0,1,0,0,0,0,143494765.0,ОДС №0-Преображенское,"город Москва, Халтуринская улица, дом 13",169093775.0,"Знаменская ул., д. 38, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПРЕОБРАЖЕНСКОЕ""",04-01-0608/054,171.52136975586856,0.0,84.34742487793426,50.44115465727699,21.231800061032864,П-68,12.0,2.0,214.0,8898.1,8883.9,632.1304779315749,из железобетонных сегментов,нет,2.0,2.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8470,0,0,0,0,0,1,0,1,0,0,0,0,143494819.0,ОДС №10-Преображенское,"город Москва, Знаменская улица, дом 23",182996414.0,"Знаменская ул., д. 39",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПРЕОБРАЖЕНСКОЕ""",04-01-0608/006,133.8867416713615,131.8955169859155,86.801285,52.99078054460094,23.14340797183099,I-511,5.0,6.0,119.0,4919.2,4919.2,0.0,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8471,0,0,0,0,0,1,0,1,0,0,0,0,143494819.0,ОДС №10-Преображенское,"город Москва, Знаменская улица, дом 23",785491326.0,"Знаменская ул., д. 53",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ПРЕОБРАЖЕНСКОЕ""",04-01-0608/007,244.59439530985915,0.0,85.62689987323942,51.747112657277,23.94343846478873,нет данных,9.0,7.0,250.0,10723.1,10710.4,632.1304779315749,кирпичные,нет,7.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8539,0,0,0,0,0,1,0,1,0,0,0,0,143494823.0,ОДС №10-Соколиная Гора,"город Москва, Щербаковская улица, дом 54",151741681.0,"ул. Ибрагимова, д. 2",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0422/103,127.32027123474177,128.095001657277,91.09350036150235,55.23030099061033,23.999865896713615,П-18/22,12.0,2.0,178.0,7151.8,7151.8,0.0,из железобетонных сегментов,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8540,0,0,0,0,0,0,0,1,1,0,0,0,143495061.0,ОДС №3-Соколиная Гора,"город Москва, Измайловское шоссе, дом 15, корпус 2",202954636.0,"ул. Ибрагимова, д. 5, к. 1",ВАО,МКД,"ООО ""УК М. Р-Н ""СОКОЛИНАЯ ГОРА""",04-02-0422/051,664.6013424272301,682.9249559859155,59.964996751173715,51.02886453521126,23.96358178403756,П-68,12.0,3.0,167.0,9328.5,9199.3,129.2,из железобетонных сегментов,нет,3.0,3.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8541,0,0,0,0,0,0,0,1,0,0,0,0,143495061.0,ОДС №3-Соколиная Гора,"город Москва, Измайловское шоссе, дом 15, корпус 2",136559792.0,"ул. Ибрагимова, д. 5А",ВАО,МКД,"ООО ""УК М. Р-Н ""СОКОЛИНАЯ ГОРА""",04-02-0422/104,498.2737309248826,497.04834213145534,70.14162585915493,56.990407483568085,23.630468521126758,нет данных,8.0,4.0,115.0,8476.0,6879.0,1597.0,кирпичные,нет,4.0,0.0,стальная,МКД,в эксплуатации
8542,0,0,0,0,0,0,0,1,0,0,0,0,143495362.0,ОДС №4-Соколиная Гора,"город Москва, Зверинецкая улица, дом 25",257263703.0,"ул. Ибрагимова, д. 16",ВАО,МКД,"ОАО ""РЭУ-20 Р. ""СОКОЛИНАЯ ГОРА""",04-02-0609/007,435.8140026056339,439.02408049295775,52.70786315023475,47.998490558685454,23.998825145539907,индивидуальный проект,12.0,1.0,66.0,3845.8,3280.0,565.8,кирпичные,нет,1.0,1.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8566,0,0,0,0,0,0,0,1,0,1,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",680757735.0,"Игральная ул., д. 1, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА БОГОРОДСКОЕ""",04-01-0611/002,584.7901485148515,584.4978712871288,56.83354017821782,49.25795372277227,23.722227722772278,I-510,5.0,8.0,158.0,6998.3,6846.8,151.5,из железобетонных сегментов,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8567,0,0,0,0,0,0,0,1,0,0,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",785462323.0,"Игральная ул., д. 1, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА БОГОРОДСКОЕ""",04-01-0611/002,504.1390661690141,504.09059566197186,55.67232951173709,50.30250753990611,23.914055624413148,I-510,5.0,4.0,80.0,3551.2,3541.9,632.1304779315749,из железобетонных сегментов,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8568,0,0,0,0,1,0,0,1,0,0,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",785462328.0,"Игральная ул., д. 1, к. 3",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА БОГОРОДСКОЕ""",04-01-0611/002,453.2620121784038,454.12098371361503,55.6166069201878,49.45696835680752,23.944212145539904,I-510,5.0,5.0,100.0,4307.6,4270.7,36.9,из железобетонных сегментов,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8569,0,0,0,0,0,0,0,1,0,0,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",683055392.0,"Игральная ул., д. 1, к. 4",ВАО,МКД,"ООО ""ДОМОУПРАВЛЕНИЕ""",04-01-0611/002,381.7945642629108,385.38758527699525,55.23513238028169,48.14984749765258,23.9696348685446,I-510,5.0,5.0,100.0,4292.8,4254.6,38.2,из железобетонных сегментов,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8570,0,0,0,0,0,0,0,1,0,0,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",785462433.0,"Игральная ул., д. 3",ВАО,МКД,"ООО ""ДОМОУПРАВЛЕНИЕ""",04-01-0611/006,145.88568258685444,147.2939865774648,56.44565587793427,45.57428075117372,23.999610295774648,П-68,14.0,1.0,56.0,2528.3,2521.6,632.1304779315749,из железобетонных сегментов,нет,1.0,1.0,прочая(черепица;щепа;дранка),МКД,в эксплуатации
8571,0,0,0,0,0,0,0,1,0,0,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",785462342.0,"Игральная ул., д. 4",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА БОГОРОДСКОЕ""",04-01-0611/002,623.2377616945812,616.9873768472908,56.562659881773406,48.572263083743856,23.68957098522168,,,,,,,,,,,,,,
8572,0,0,0,0,0,0,0,1,0,0,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",785462447.0,"Игральная ул., д. 5",ВАО,МКД,"ООО ""ДОМОУПРАВЛЕНИЕ""",04-01-0611/006,674.7631624929578,688.7080949248826,57.16309111737088,48.87434121596244,23.321904572769952,П-29-03/Ю37,9.0,6.0,211.0,9031.2,8871.2,160.0,кирпичные,нет,6.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8573,0,0,1,0,0,0,0,1,0,0,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",785494972.0,"Игральная ул., д. 6, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА БОГОРОДСКОЕ""",04-01-0611/002,319.6895409952381,327.25338757142856,55.37026939047618,46.788202852380955,23.66746430952381,П-29,9.0,3.0,108.0,4533.8,4512.9,632.1304779315749,кирпичные,нет,3.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8574,0,0,0,0,0,0,0,1,0,0,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",683071455.0,"Игральная ул., д. 6, к. 2",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА БОГОРОДСКОЕ""",04-01-0611/002,271.7083516713615,264.84984778403754,55.19743209389672,45.6085442629108,23.50071752112676,П-29,9.0,3.0,108.0,4534.9,4528.5,632.1304779315749,кирпичные,нет,3.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8575,0,0,0,0,0,0,0,1,1,1,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",676115717.0,"Игральная ул., д. 7",ВАО,МКД,"ООО ""ДОМОУПРАВЛЕНИЕ""",04-01-0611/006,220.03575270142179,219.8153352322275,56.88917402369668,43.756263933649294,23.85123736492891,П-46,14.0,2.0,110.0,5023.6,4984.4,39.2,панельные,нет,2.0,2.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8576,0,0,0,0,1,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8577,0,0,0,0,1,1,0,1,1,0,0,0,143495182.0,ОДС №30-Богородское,"город Москва, 2-я Прогонная улица, дом 11",699108456.0,"б-р Маршала Рокоссовского, д. 33/12",ВАО,МКД,"ООО ""ДОМОУПРАВЛЕНИЕ""",04-01-0611/006,133.32862015962442,130.73389360093898,86.7931106431925,51.5900195258216,23.21391303286385,нет данных,9.0,4.0,128.0,6206.5,5452.1,754.4,кирпичные,нет,4.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8592,1,0,0,0,0,0,0,1,0,0,0,0,143494985.0,ОДС №25-Измайлово,"город Москва, Измайловский проезд, дом 9, корпус 2",1944408730.0,"Измайловская пл., д. 2",ВАО,МКД,"АО ""РЭУ №24 РАЙОНА ИЗМАЙЛОВО""",04-05-0604/175,239.35005868544602,240.20598591549296,51.28643172300469,44.13113554929578,23.83810038028169,нет данных,6.0,3.0,46.0,3248.6,2464.4,784.2,кирпичные,нет,3.0,0.0,стальная,МКД,в эксплуатации
8593,0,0,0,0,0,0,0,1,0,0,0,0,143494985.0,ОДС №25-Измайлово,"город Москва, Измайловский проезд, дом 9, корпус 2",785477467.0,"Измайловская пл., д. 3",ВАО,МКД,"АО ""РЭУ №24 РАЙОНА ИЗМАЙЛОВО""",,204.8466186534091,205.99291437500003,53.30925305113636,46.87198842045454,23.210427369318182,индивидуальный проект,5.0,2.0,40.0,1911.2,1575.9,335.3,кирпичные,нет,0.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8594,0,0,0,0,0,0,0,1,0,0,0,0,143494985.0,ОДС №25-Измайлово,"город Москва, Измайловский проезд, дом 9, корпус 2",785480851.0,"Измайловская пл., д. 4",ВАО,МКД,"АО ""РЭУ №24 РАЙОНА ИЗМАЙЛОВО""",04-05-0604/175,266.1810445962442,264.8824823943662,51.31188853990611,45.32496311267606,23.857431046948356,нет данных,5.0,3.0,45.0,2717.0,2466.0,251.0,кирпичные,нет,3.0,0.0,стальная,МКД,в эксплуатации
8595,0,0,0,0,0,0,0,1,1,0,0,0,143494985.0,ОДС №25-Измайлово,"город Москва, Измайловский проезд, дом 9, корпус 2",785480869.0,"Измайловская пл., д. 4, к. 1",ВАО,МКД,"АО ""РЭУ №24 РАЙОНА ИЗМАЙЛОВО""",04-05-0604/175,475.0021823661972,473.0607761173709,50.61385842723005,44.62362546478873,22.757010159624414,П-30,12.0,2.0,95.0,5507.3,5467.7,39.6,панельные,нет,2.0,0.0,мягкая-совмещенная с рубероидным покрытием,МКД,в эксплуатации
8596,0,0,0,0,0,0,0,1,1,0,0,0,143495312.0,ОДС №21-Измайлово,"город Москва, 3-я Парковая улица, дом 22А",785479498.0,"Измайловская пл., д. 5, к. 1",ВАО,МКД,"ГБУ ""ЖИЛИЩНИК РАЙОНА ИЗМАЙЛОВО""",04-05-0604/106,70.40362515962441,71.3601818685446,60.98211267605634,41.011784037558684,23.9879499201878,нет данных,3.0,3.0,19.0,1812.7,1069.8,742.9,кирпичные,нет,0.0,0.0,стальная,МКД,в эксплуатации
8598,0,0,0,0,0,0,0,1,0,0,0,0,143494985.0,ОДС №25-Измайлово,"город Москва, Измайловский проезд, дом 9, корпус 2",785480882.0,"Измайловская пл., д. 6",ВАО,МКД,"АО ""РЭУ №24 РАЙОНА ИЗМАЙЛОВО""",04-05-0604/175,355.208425028169,349.61062206103287,51.25120570892018,46.70584341314554,23.90652279342723,индивидуальный проект,5.0,3.0,43.0,2492.6,2326.3,166.3,кирпичные,нет,3.0,0.0,стальная,МКД,в эксплуатации
